age,workclass,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_per_anum
49, Private,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0
37, Local-gov,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,1
29, Private,13, Never-married, Sales, Not-in-family, White, Female,3325,0,45, United-States,0
56, Local-gov,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,0
38, Private,9, Separated, Other-service, Unmarried, Black, Female,0,0,32, United-States,0
44, Private,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,20, United-States,1
51, Private,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
20, Private,7, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States,0
29, Private,9, Married-spouse-absent, Prof-specialty, Unmarried, Black, Female,0,0,42, Haiti,0
49, Local-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
58, Self-emp-not-inc,8, Divorced, Sales, Not-in-family, White, Female,0,0,52, United-States,0
23, Self-emp-not-inc,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
59, Local-gov,9, Separated, Protective-serv, Unmarried, Black, Female,0,0,40, United-States,0
26, Private,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States,0
18, Private,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States,0
57, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States,1
47, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,1
56, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1
28, Private,9, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, United-States,0
51, Private,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
57, Local-gov,9, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States,0
48, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
35, Private,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,1974,40, United-States,0
29, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
32, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany,0
70, Self-emp-not-inc,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,0
23, Private,13, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States,0
44, Self-emp-not-inc,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
43, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
42, Local-gov,9, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States,0
35, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,1
34, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, England,0
22, Private,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,20, United-States,0
54, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
71, Private,9, Divorced, Other-service, Not-in-family, White, Female,0,0,16, United-States,0
36, Private,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
30, Private,9, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States,0
25, Private,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
34, Private,9, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,32, United-States,0
32, Private,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States,0
42, Private,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
72, Private,5, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,48, United-States,1
52, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,95, United-States,1
43, Private,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
22, Private,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States,0
25, Self-emp-inc,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States,0
25, Private,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
32, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1
49, Private,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
68, Self-emp-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,10605,0,20, United-States,1
52, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
44, Private,6, Never-married, Sales, Unmarried, Other, Female,0,0,35, Dominican-Republic,0
49, Private,11, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
28, Private,11, Divorced, Exec-managerial, Not-in-family, White, Male,10520,0,50, United-States,1
37, Local-gov,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,1
48, Private,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1902,38, United-States,1
20, Private,10, Never-married, Prof-specialty, Other-relative, Black, Male,34095,0,10, United-States,0
18, Private,8, Never-married, Sales, Own-child, White, Male,0,0,24, United-States,0
52, Federal-gov,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States,0
43, Private,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States,0
32, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States,1
61, Local-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States,0
29, Private,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
17, Private,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,0
30, Private,4, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
45, Private,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,2258,44, United-States,1
24, Private,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States,0
38, Private,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
40, Private,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
65, Private,9, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,0
20, Federal-gov,10, Never-married, Tech-support, Own-child, White, Female,0,0,24, United-States,0
34, State-gov,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,20, Italy,0
61, Private,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1651,40, United-States,0
34, Private,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,1590,50, United-States,0
58, Federal-gov,10, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1485,40, United-States,1
58, Private,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States,0
39, State-gov,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0
51, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
19, Private,9, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,12, South,0
44, Private,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States,1
36, Private,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, United-States,1
62, Private,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
32, State-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States,0
51, Private,11, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, United-States,1
25, Private,11, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,0
46, Private,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1
40, Private,9, Married-spouse-absent, Other-service, Own-child, White, Female,0,0,40, United-States,0
20, Private,10, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, United-States,0
49, Private,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,43, United-States,0
51, State-gov,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3908,0,40, United-States,0
29, Private,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States,0
41, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0
39, Private,13, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
45, Private,10, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
37, Private,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,15, United-States,0
50, Local-gov,14, Divorced, Exec-managerial, Not-in-family, White, Female,4650,0,70, United-States,0
24, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
53, Federal-gov,9, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
25, Private,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, United-States,0
26, Private,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, United-States,0
57, Private,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan,1
51, Private,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
58, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,62, Canada,0
46, Private,7, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States,0
40, Self-emp-not-inc,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,0
34, Local-gov,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,18, United-States,0
31, Private,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,42, United-States,0
29, Private,9, Never-married, Other-service, Unmarried, Black, Female,0,0,25, United-States,0
29, Private,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
49, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Greece,0
25, Private,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
36, Private,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1
34, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,2179,12, United-States,0
38, Self-emp-not-inc,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
33, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
47, State-gov,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States,0
27, State-gov,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,12, United-States,0
40, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,4650,0,48, United-States,0
27, Private,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,13550,0,40, United-States,1
33, Private,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0
47, State-gov,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
51, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,40, United-States,1
23, State-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
35, Local-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba,1
22, Private,10, Never-married, Transport-moving, Own-child, White, Female,0,0,30, United-States,0
24, Private,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States,0
41, Local-gov,9, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States,0
35, State-gov,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
38, Local-gov,13, Separated, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States,0
24, Private,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,25, United-States,0
63, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,0
38, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
39, Federal-gov,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
46, Private,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States,0
34, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Iran,0
23, Private,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
35, Private,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,35, United-States,0
54, Private,13, Married-civ-spouse, Sales, Husband, White, Male,3103,0,40, United-States,1
60, Self-emp-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, United-States,0
23, Private,9, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States,0
22, Private,7, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States,0
49, Private,10, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
44, Private,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,58, United-States,0
33, Private,13, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, England,0
40, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
61, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,0
36, Local-gov,14, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0
42, Private,9, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
19, Private,11, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,0
27, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States,0
64, Private,9, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines,1
26, Private,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
26, Private,13, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
32, Self-emp-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States,1
65, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,5556,0,50, United-States,1
30, Private,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, India,0
26, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2002,40, United-States,0
83, Self-emp-inc,9, Divorced, Sales, Not-in-family, White, Male,0,0,20, United-States,0
27, Private,3, Never-married, Priv-house-serv, Other-relative, White, Female,2176,0,40, El-Salvador,0
56, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States,1
33, Private,10, Never-married, Adm-clerical, Not-in-family, White, Female,6849,0,50, United-States,0
76, Private,9, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,6, United-States,0
29, Private,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,0
18, Private,7, Never-married, Prof-specialty, Other-relative, White, Male,0,0,3, United-States,0
44, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0
